pool_id,steering_trajectory_id,source_collection,canonical_task,canonical_subtask,slot_index,command,automatic_class,rule_reason,secondary_review_required,primary_manual_class,primary_same_intent_with_canonical,primary_reviewer,primary_review_notes,secondary_manual_class,secondary_same_intent_with_canonical,secondary_reviewer,secondary_review_notes,adjudicated_class,adjudicated_same_intent_with_canonical,adjudicator,adjudication_notes
pool_ba78b1649d4c8605,33541,bridge_data_v2,fold the cloth from left to rigth,Release the cloth,7,"Release the cloth by opening the gripper while being at [176, 104]",hybrid_or_added_behavioral_semantics,coordinate_plus_terminal_action_direction_or_sequence,False,,,,,,,,,,,,
pool_ba78b1649d4c8605,33541,bridge_data_v2,fold the cloth from left to rigth,Release the cloth,8,Open the gripper after moving the cloth to the right.,hybrid_or_added_behavioral_semantics,sequencing_marker_or_additional_action_family,False,,,,,,,,,,,,
pool_9c8de9da150138af,34918,bridge_data_v2,unfold the cloth,Reach for the cloth,0,Move left to reach for the cloth,hybrid_or_added_behavioral_semantics,sequencing_marker_or_additional_action_family,False,,,,,,,,,,,,
pool_9c8de9da150138af,34918,bridge_data_v2,unfold the cloth,Reach for the cloth,1,"Move the gripper along [108, 67], [107, 79] to reach the cloth",multi_point_gripper_trace,two_or_more_coordinate_pairs,False,,,,,,,,,,,,
pool_9c8de9da150138af,34918,bridge_data_v2,unfold the cloth,Reach for the cloth,2,"Reach for the cloth at [91, 113]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_9c8de9da150138af,34918,bridge_data_v2,unfold the cloth,Reach for the cloth,3,Reach for the cloth,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_9c8de9da150138af,34918,bridge_data_v2,unfold the cloth,Reach for the cloth,4,"Move the gripper to the cloth at [91, 113]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_9c8de9da150138af,34918,bridge_data_v2,unfold the cloth,Reach for the cloth,5,unfold the cloth,task_level_language,shared_trajectory_task_exact_normalized_match,False,,,,,,,,,,,,
pool_93e96ec783d478d8,976,bridge_data_v2,closed the drawer,Move away from the drawer,0,"Move the gripper away from drawer at [96, 63]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_93e96ec783d478d8,976,bridge_data_v2,closed the drawer,Move away from the drawer,1,Move the gripper up and right,atomic_motion_or_gripper_command,high_precision_atomic_pattern,False,,,,,,,,,,,,
pool_93e96ec783d478d8,976,bridge_data_v2,closed the drawer,Move away from the drawer,2,Move away from the drawer,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_93e96ec783d478d8,976,bridge_data_v2,closed the drawer,Move away from the drawer,3,closed the drawer,task_level_language,shared_trajectory_task_exact_normalized_match,False,,,,,,,,,,,,
pool_93e96ec783d478d8,976,bridge_data_v2,closed the drawer,Move away from the drawer,4,"Move right to move away from the drawer at [96, 63]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_93e96ec783d478d8,976,bridge_data_v2,closed the drawer,Move away from the drawer,5,Move up and right away from the drawer,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_93e96ec783d478d8,976,bridge_data_v2,closed the drawer,Move away from the drawer,6,"Move the gripper along [142, 103], [151, 100], [140, 95] away from the drawer",multi_point_gripper_trace,two_or_more_coordinate_pairs,False,,,,,,,,,,,,
pool_93e96ec783d478d8,976,bridge_data_v2,closed the drawer,Move away from the drawer,7,Move away from the drawer after closing it,hybrid_or_added_behavioral_semantics,sequencing_marker_or_additional_action_family,False,,,,,,,,,,,,
pool_93e96ec783d478d8,976,bridge_data_v2,closed the drawer,Move away from the drawer,8,"Move up and right, away from the drawer",malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_93e96ec783d478d8,976,bridge_data_v2,closed the drawer,Move away from the drawer,9,"Move away from the drawer, to location [226, 55]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_3df53bcaa921eaeb,10465,bridge_data_v2,sweep into pile,Backward Sweep,0,"Sweep from [185, 132] to [127, 111], then backward to [95, 120].",hybrid_or_added_behavioral_semantics,coordinate_plus_terminal_action_direction_or_sequence,False,,,,,,,,,,,,
pool_3df53bcaa921eaeb,10465,bridge_data_v2,sweep into pile,Backward Sweep,1,Sweep the objects to the lower right.,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_3df53bcaa921eaeb,10465,bridge_data_v2,sweep into pile,Backward Sweep,2,"Move the gripper along [185, 132], [127, 111], [95, 120], [84, 131], [161, 171].",multi_point_gripper_trace,two_or_more_coordinate_pairs,False,,,,,,,,,,,,
pool_3df53bcaa921eaeb,10465,bridge_data_v2,sweep into pile,Backward Sweep,3,"Move left, then backward, with the tool.",hybrid_or_added_behavioral_semantics,sequencing_marker_or_additional_action_family,False,,,,,,,,,,,,
pool_3df53bcaa921eaeb,10465,bridge_data_v2,sweep into pile,Backward Sweep,4,sweep into pile,task_level_language,shared_trajectory_task_exact_normalized_match,False,,,,,,,,,,,,
pool_3df53bcaa921eaeb,10465,bridge_data_v2,sweep into pile,Backward Sweep,5,"Move the tool left and backward, then return right.",hybrid_or_added_behavioral_semantics,sequencing_marker_or_additional_action_family,False,,,,,,,,,,,,
pool_3df53bcaa921eaeb,10465,bridge_data_v2,sweep into pile,Backward Sweep,6,"Sweep left, backward, then right down to [161, 171].",hybrid_or_added_behavioral_semantics,coordinate_plus_terminal_action_direction_or_sequence,False,,,,,,,,,,,,
pool_3df53bcaa921eaeb,10465,bridge_data_v2,sweep into pile,Backward Sweep,7,Move the sweeping tool left and backward.,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_3df53bcaa921eaeb,10465,bridge_data_v2,sweep into pile,Backward Sweep,8,Backward Sweep,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_3df53bcaa921eaeb,10465,bridge_data_v2,sweep into pile,Backward Sweep,9,"Sweep back along [185, 132] -> [127, 111] -> [95, 120].",multi_point_gripper_trace,two_or_more_coordinate_pairs,False,,,,,,,,,,,,
pool_3df53bcaa921eaeb,10465,bridge_data_v2,sweep into pile,Backward Sweep,10,Sweep backward to gather objects.,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_2100429433d1757b,37835,bridge_data_v2,move the blue figure to right side of the table,Grasp the Blue Figure,0,"Grasp the blue figure at [83, 106]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_2100429433d1757b,37835,bridge_data_v2,move the blue figure to right side of the table,Grasp the Blue Figure,1,Grasp the Blue Figure,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_2100429433d1757b,37835,bridge_data_v2,move the blue figure to right side of the table,Grasp the Blue Figure,2,Close the gripper around the blue figure,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_2100429433d1757b,37835,bridge_data_v2,move the blue figure to right side of the table,Grasp the Blue Figure,3,move the blue figure to right side of the table,task_level_language,shared_trajectory_task_exact_normalized_match,False,,,,,,,,,,,,
pool_2100429433d1757b,37835,bridge_data_v2,move the blue figure to right side of the table,Grasp the Blue Figure,4,Close gripper,atomic_motion_or_gripper_command,high_precision_atomic_pattern,False,,,,,,,,,,,,
pool_2100429433d1757b,37835,bridge_data_v2,move the blue figure to right side of the table,Grasp the Blue Figure,5,Close the gripper to grab the blue figure,hybrid_or_added_behavioral_semantics,sequencing_marker_or_additional_action_family,False,,,,,,,,,,,,
pool_2100429433d1757b,37835,bridge_data_v2,move the blue figure to right side of the table,Grasp the Blue Figure,6,Grasp the object,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_2100429433d1757b,37835,bridge_data_v2,move the blue figure to right side of the table,Grasp the Blue Figure,7,"Move down to [74, 115] and close the gripper",hybrid_or_added_behavioral_semantics,coordinate_plus_terminal_action_direction_or_sequence,False,,,,,,,,,,,,
pool_077a12c6eea32153,20391,bridge_data_v2,move the silver pot to the right bottom of the table,Reach for the silver pot,0,Approach the silver pot,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_077a12c6eea32153,20391,bridge_data_v2,move the silver pot to the right bottom of the table,Reach for the silver pot,1,Reach for the silver pot,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_077a12c6eea32153,20391,bridge_data_v2,move the silver pot to the right bottom of the table,Reach for the silver pot,2,"Move to [146, 85], [118, 92], and [85, 90]",multi_point_gripper_trace,two_or_more_coordinate_pairs,False,,,,,,,,,,,,
pool_077a12c6eea32153,20391,bridge_data_v2,move the silver pot to the right bottom of the table,Reach for the silver pot,3,move the silver pot to the right bottom of the table,task_level_language,shared_trajectory_task_exact_normalized_match,False,,,,,,,,,,,,
pool_077a12c6eea32153,20391,bridge_data_v2,move the silver pot to the right bottom of the table,Reach for the silver pot,4,Move left and down towards the pot,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_077a12c6eea32153,20391,bridge_data_v2,move the silver pot to the right bottom of the table,Reach for the silver pot,5,"Reach for the silver pot at [61, 138]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_077a12c6eea32153,20391,bridge_data_v2,move the silver pot to the right bottom of the table,Reach for the silver pot,6,"Move the gripper toward the pot at [61, 138]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_077a12c6eea32153,20391,bridge_data_v2,move the silver pot to the right bottom of the table,Reach for the silver pot,7,Move towards the pot,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_077a12c6eea32153,20391,bridge_data_v2,move the silver pot to the right bottom of the table,Reach for the silver pot,8,Move to the left side of the pot,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_032560416c79d945,6947,bridge_data_v2,move the cloth to the top left of the table,Release the Cloth,0,Release the cloth,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,True,,,,,,,,,,,,
pool_032560416c79d945,6947,bridge_data_v2,move the cloth to the top left of the table,Release the Cloth,1,Drop the cloth,subtask_same_intent_paraphrase_candidate,matching_action_family_and_no_added_entities,True,,,,,,,,,,,,
pool_032560416c79d945,6947,bridge_data_v2,move the cloth to the top left of the table,Release the Cloth,2,Move down and open the gripper,atomic_motion_or_gripper_command,high_precision_atomic_pattern,True,,,,,,,,,,,,
pool_032560416c79d945,6947,bridge_data_v2,move the cloth to the top left of the table,Release the Cloth,3,Open the gripper,atomic_motion_or_gripper_command,high_precision_atomic_pattern,True,,,,,,,,,,,,
pool_032560416c79d945,6947,bridge_data_v2,move the cloth to the top left of the table,Release the Cloth,4,"Open the gripper at [106, 111], [104, 102], [104, 98], [105, 98]",multi_point_gripper_trace,two_or_more_coordinate_pairs,True,,,,,,,,,,,,
pool_032560416c79d945,6947,bridge_data_v2,move the cloth to the top left of the table,Release the Cloth,5,move the cloth to the top left of the table,task_level_language,shared_trajectory_task_exact_normalized_match,True,,,,,,,,,,,,
pool_032560416c79d945,6947,bridge_data_v2,move the cloth to the top left of the table,Release the Cloth,6,Release the Cloth,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,True,,,,,,,,,,,,
pool_032560416c79d945,6947,bridge_data_v2,move the cloth to the top left of the table,Release the Cloth,7,"Open the gripper to release the cloth at [100, 88]",point_coordinate_grounding,one_coordinate_pair,True,,,,,,,,,,,,
pool_967ee4ab14ac09b9,25522,bridge_data_v2,move the yellow brush to the right side of the table,Lift the yellow brush,0,move the yellow brush to the right side of the table,task_level_language,shared_trajectory_task_exact_normalized_match,False,,,,,,,,,,,,
pool_967ee4ab14ac09b9,25522,bridge_data_v2,move the yellow brush to the right side of the table,Lift the yellow brush,1,Lift the yellow brush,subtask_same_intent_paraphrase_candidate,canonical_subtask_exact_normalized_match,False,,,,,,,,,,,,
pool_967ee4ab14ac09b9,25522,bridge_data_v2,move the yellow brush to the right side of the table,Lift the yellow brush,2,"Lift the yellow brush at [93, 160]",point_coordinate_grounding,one_coordinate_pair,False,,,,,,,,,,,,
pool_967ee4ab14ac09b9,25522,bridge_data_v2,move the yellow brush to the right side of the table,Lift the yellow brush,3,Move up while holding the brush,hybrid_or_added_behavioral_semantics,sequencing_marker_or_additional_action_family,False,,,,,,,,,,,,
pool_967ee4ab14ac09b9,25522,bridge_data_v2,move the yellow brush to the right side of the table,Lift the yellow brush,4,Lift the brush after grasping it,hybrid_or_added_behavioral_semantics,sequencing_marker_or_additional_action_family,False,,,,,,,,,,,,
pool_967ee4ab14ac09b9,25522,bridge_data_v2,move the yellow brush to the right side of the table,Lift the yellow brush,5,Raise the yellow brush,malformed_or_unclear,semantic_class_unclear_requires_manual_review,False,,,,,,,,,,,,
pool_967ee4ab14ac09b9,25522,bridge_data_v2,move the yellow brush to the right side of the table,Lift the yellow brush,6,Move up,atomic_motion_or_gripper_command,high_precision_atomic_pattern,False,,,,,,,,,,,,
pool_967ee4ab14ac09b9,25522,bridge_data_v2,move the yellow brush to the right side of the table,Lift the yellow brush,7,"Move up while gripper is at [86, 141]",hybrid_or_added_behavioral_semantics,coordinate_plus_terminal_action_direction_or_sequence,False,,,,,,,,,,,,
pool_8732b011df0c6216,20951,bridge_data_v2,moved the tin to the upper left side of the table.,Move forward with the tin,0,Move forward with the tin towards the upper left,malformed_or_unclear,semantic_class_unclear_requires_manual_review,True,,,,,,,,,,,,
